Consumer,6398,0
Consumer,34944,83
Producer,36773,45824959
Producer,30819,45840500
Consumer,87733,339000
Producer,39812,45872167
Consumer,39859,83
Producer,21105,46061042
Consumer,21198,0
Producer,89472,46374000
Consumer,61709,774875
Producer,91788,46389041
Consumer,5049,41
Consumer,39107,692208
Producer,64016,46438417
Consumer,79761,83
Consumer,15132,42
Producer,56995,46447500
Consumer,74307,736917
Producer,97628,46502875
Consumer,87304,1247333
Producer,72175,46568292
Consumer,95951,821959
Producer,4111,46618208
Producer,40552,46647000
Consumer,47687,41
Producer,75496,46667375
Consumer,44313,754834
Producer,76697,46690292
Consumer,86961,798500
Producer,33876,46737291
Consumer,80776,42
Producer,90600,46767334
Consumer,43112,494084
Producer,69735,46912166
Consumer,71377,125
Consumer,43127,167
Producer,93806,47003666
Producer,78307,46997000
Consumer,63221,41
Consumer,61127,657583
Consumer,51751,83
Producer,45520,47029083
Producer,31983,47034459
Consumer,14239,42
Producer,15301,46997833
Consumer,40987,125
Producer,53758,47076000
Consumer,92076,1462500
Producer,24423,47087708
Consumer,10186,250
Producer,34552,47183958
Producer,53842,47195833
Consumer,99231,2323750
Producer,55077,47213250
Consumer,30614,84
Producer,56892,47158667
Consumer,14691,83
Consumer,31978,83
Producer,5434,47256084
Consumer,6811,83
Consumer,3772,83
Producer,84501,47269500
Consumer,53978,950916
Consumer,46718,42
Producer,69897,47348375
Consumer,60217,167
Producer,10065,47360291
Producer,95155,47435708
Producer,40926,47519875
Consumer,95644,2602500
Consumer,10012,125
Producer,55430,47640208
Consumer,63003,1160333
Consumer,55082,1984584
Producer,79486,47938875
Producer,92728,47924250
Consumer,72149,744084
Producer,75761,47970167
Consumer,65055,3283292
Consumer,80710,517792
Producer,16105,48056500
Producer,79520,48073666
Producer,61853,48100666
Consumer,95810,532000
Consumer,80503,1188417
Producer,92934,48214708
Producer,74019,48240542
Consumer,81263,801000
Consumer,19636,41
Producer,41579,48287708
Consumer,43598,83
Producer,44928,48679458
Consumer,76105,125
Producer,41360,48745709
Consumer,62777,42
Producer,83340,48761167
Consumer,93661,41
Producer,43434,48783709
Consumer,25917,125
Producer,48269,48827500
Consumer,11505,83
Producer,60209,48928959
Consumer,99935,326584
Producer,98595,48963875
Consumer,99847,187167
Producer,51030,49024500
Consumer,79739,33125
Producer,21983,49026292
Consumer,309,84
Producer,50499,49406084
Consumer,72185,384542
Producer,58249,49409875
Consumer,33577,419208
Consumer,690,83
Producer,34540,49422542
Producer,15501,49413750
Consumer,38403,41
Consumer,22776,84
Producer,27560,49545083
Producer,68612,49580916
Consumer,76046,465125
Consumer,22542,382208
Producer,80280,49561042
Producer,25429,49560583
Consumer,96327,781834
Producer,43314,49657375
Consumer,37093,382709
Producer,38837,49752167
Consumer,46075,41
Producer,10278,50009125
Consumer,31807,1327167
Producer,25141,50078583
Consumer,22890,42
Producer,87057,50082333
Consumer,49244,83
Producer,71609,50118167
Consumer,30997,310666
Consumer,33775,42
Producer,12157,50135167
Producer,11764,50126667
Consumer,49008,347167
Producer,53380,50138792
Consumer,39218,318084
Producer,57297,50163125
Consumer,75833,1093958
Producer,5246,50187833
Consumer,7500,42
Producer,74072,50167167
Consumer,70862,763042
Producer,21957,50254750
Consumer,38633,42
Producer,8536,50519750
Consumer,6124,0
Producer,24603,51377208
Consumer,19799,0
Producer,24343,52984334
Consumer,8251,0
Consumer,8624,42
Producer,96784,53100583
Consumer,50135,41
Producer,19529,53099500
Consumer,47295,2840458
Consumer,628,41
Producer,27825,53114083
Producer,17412,53140500
Producer,20891,53131833
Consumer,53139,2885958
Consumer,29866,2916708
Producer,72403,53249875
Consumer,15955,42
Producer,68231,53227208
Consumer,13443,2951125
Producer,945,53275958
Consumer,65155,3045917
Consumer,39305,0
Producer,16647,53361959
Producer,41524,53367584
Producer,32466,53366334
Consumer,15327,84
Consumer,39510,3088917
Consumer,62633,3061167
Producer,2415,53427208
Producer,1474,53468458
Producer,65924,53463834
Consumer,46424,3138125
Producer,10525,53491458
Consumer,4527,0
Producer,60264,53877084
Consumer,88034,3508333
Producer,94122,53893625
Consumer,49948,3512875
Consumer,23497,125
Producer,69869,53912958
Consumer,29456,42
Producer,51911,53999000
Consumer,23186,3646084
Consumer,64040,42
Producer,49459,54032125
Consumer,37137,3693875
Producer,57622,54040792
Producer,12075,54012459
Consumer,50996,3746584
Producer,62832,54098250
Consumer,39442,3784250
Consumer,21858,3758375
Producer,34918,54124375
Consumer,73101,3773167
Producer,21587,54113833
Producer,35184,54099083
Producer,16318,54089875
Consumer,39160,3771416
Consumer,28427,3735458
Producer,10219,54100333
Producer,88791,54096583
Consumer,90219,5347167
Producer,68878,54134125
Consumer,75219,3745250
Producer,79596,54151500
Consumer,87402,2624333
Producer,43559,54231583
Consumer,50415,0
Producer,58725,54361292
Consumer,49727,2736292
Producer,12333,54371250
Consumer,18671,41
Producer,11230,54402292
Consumer,24839,0
Producer,58099,54649791
Consumer,43208,3040875
Producer,94333,54666625
Consumer,48838,3051708
Producer,84743,54643958
Consumer,83336,3048334
Producer,44307,54650125
Consumer,32117,3001417
Producer,19642,54625667
Consumer,12196,41
Producer,17204,54646333
Consumer,44062,3005458
Producer,86228,54658250
Consumer,83557,5733208
Consumer,10308,42
Producer,51344,54682875
Producer,90994,54655500
Consumer,43173,42
Consumer,77882,2933250
Producer,41170,54696750
Producer,55693,54681708
Consumer,47951,2817959
Consumer,61477,5621875
Producer,81585,54678666
Producer,39450,54660125
Consumer,66690,2619834
Consumer,73425,2526625
Producer,44652,54663625
Producer,47063,54606667
Consumer,42078,5608291
Consumer,86435,2547917
Producer,72044,54674583
Producer,51469,54635000
Consumer,56571,5643292
Producer,37994,54627083
Consumer,37018,5585792
Producer,70810,54615584
Consumer,50250,2422417
Producer,59884,54622584
Consumer,82150,2460917
Producer,16949,54669250
Consumer,75421,2458000
Producer,3636,54673542
Consumer,8773,42
Producer,63799,54960542
Consumer,62638,41
Producer,65632,54991125
Consumer,50491,2767750
Producer,94426,54962000
Consumer,58241,42
Producer,74199,54958791
Consumer,1103,42
Consumer,42796,2703291
Consumer,43388,42
Producer,57217,54967792
Producer,74251,54918417
Consumer,16929,2757750
Consumer,93238,6017875
Producer,66338,54915083
Producer,9725,54899584
Consumer,71374,5963167
Consumer,50040,5945375
Producer,14226,54909458
Producer,57349,54894708
Consumer,72820,4628291
Producer,6737,54879000
Consumer,27188,0
Producer,60932,55335209
Consumer,51301,5070875
Producer,23599,55322042
Consumer,11329,0
Producer,91804,55588875
Consumer,93869,42
Producer,70648,55585042
Consumer,56480,2480291
Producer,38939,55561625
Consumer,68358,0
Producer,96273,55585416
Consumer,68817,84
Consumer,30977,2518625
Producer,13184,55618791
Producer,3117,55608458
Consumer,916,0
Producer,24921,55816958
Consumer,40193,41
Producer,21944,55853042
Consumer,20264,0
Producer,21298,55980083
Consumer,8127,42
Producer,8364,56337708
Consumer,18751,41
Producer,37559,56388042
Consumer,41501,42
Producer,68626,56365209
Consumer,67647,2726709
Producer,10955,56375125
Consumer,9495,41
Producer,73729,56278417
Consumer,67176,2730750
Producer,50679,56226416
Consumer,46768,0
Producer,8064,56297209
Consumer,3145,0
Producer,61505,56316000
Consumer,63293,0
Producer,41200,56340666
Consumer,17914,42
Producer,98498,56363625
Consumer,6323,41
Consumer,99456,2862459
Producer,51146,56352833
Producer,34179,56305708
Consumer,63877,5559750
Producer,51719,56415875
Consumer,93948,125
Producer,54665,56485625
Consumer,44618,2337542
Consumer,2948,42
Producer,43029,56529125
Producer,56991,56514250
Consumer,38285,4723417
Consumer,65424,2378666
Producer,65322,56553167
Producer,93640,56604209
Consumer,37819,2331541
Consumer,57703,2318666
Producer,65771,56588417
Producer,32168,56559875
Consumer,37239,7688459
Consumer,88277,2409334
Producer,3604,56742500
Producer,55916,56776208
Consumer,82365,5068958
Producer,10058,56859208
Consumer,27544,41
Producer,96858,56856791
Consumer,66385,2457875
Producer,70094,56876250
Consumer,98341,2458292
Producer,42236,56868625
Consumer,11389,0
Producer,7023,57011583
Consumer,36438,42
Producer,4282,56999083
Consumer,15851,0
Producer,78831,57024500
Consumer,31038,42
Producer,56178,57009666
Consumer,74968,2618667
Producer,56148,56958875
Consumer,28006,2619625
Producer,69579,56921000
Consumer,98832,0
Consumer,11414,41
Producer,61752,56909917
Producer,99342,56893458
Consumer,92959,10608292
Consumer,70850,42
Producer,45886,56884250
Producer,42230,56813042
Consumer,49617,2612083
Producer,31488,56755375
Consumer,38437,2570583
Producer,98871,56587500
Consumer,61363,2572667
Producer,49090,56588708
Consumer,74165,2578750
Producer,39945,56586208
Consumer,50786,2576833
Producer,47704,56562250
Consumer,94087,2585625
Producer,13146,56547042
Consumer,14217,83
Producer,94017,56822833
Consumer,32938,5407292
Producer,60484,56824667
Consumer,80691,2720875
Producer,72370,56855958
Consumer,89198,42
Producer,18227,56848292
Consumer,41244,2763708
Producer,75294,56822459
Consumer,78498,2704083
Producer,38055,56812958
Consumer,9808,0
Producer,2155,57053250
Consumer,21460,42
Producer,24996,57049000
Consumer,33219,41
Producer,80251,57031500
Consumer,18211,42
Producer,69884,57052042
Consumer,77100,7290292
Producer,34595,57049792
Consumer,71569,2812958
Producer,14916,57037583
Consumer,29885,0
Producer,84924,57030416
Consumer,82315,41
Producer,85881,57087833
Consumer,78098,7435208
Producer,58775,57062042
Consumer,38843,2839916
Producer,10962,57053042
Consumer,9985,0
Producer,16339,57240500
Consumer,8830,42
Producer,74522,57335500
Consumer,85402,2461083
Producer,60983,57347625
Consumer,60326,42
Producer,19501,57305208
Consumer,19240,42
Producer,3732,57341417
Consumer,14457,41
Producer,90738,57337833
Consumer,31715,2311208
Consumer,55684,0
Producer,1088,57327833
Producer,88764,57312917
Consumer,40987,42
Producer,53880,57333583
Consumer,85767,4888500
Producer,96970,57352500
Consumer,91297,2260833
Producer,46400,57346333
Consumer,39154,4861416
Producer,30046,57342209
Consumer,74933,0
Producer,96103,57405166
Consumer,69405,9649667
Producer,86475,57394000
Consumer,47777,2164333
Consumer,29662,41
Producer,46312,57387875
Producer,38885,57386959
Consumer,32216,2048333
Consumer,58957,2040459
Producer,59402,57412583
Producer,61947,57391375
Consumer,37914,2043417
Consumer,64046,2027500
Producer,93258,57349542
Producer,35194,57322542
Consumer,29571,2032500
Consumer,70193,1957125
Producer,76733,57341500
Producer,7028,57315208
Consumer,93670,1949208
Consumer,1940,42
Producer,43334,57309792
Consumer,11006,41
Producer,13708,57292834
Consumer,67480,7326083
Producer,59533,57298875
Consumer,91007,1823959
Producer,93477,57289208
Consumer,87257,1832916
Producer,63396,57280959
Consumer,36779,7364375
Producer,59067,57273084
Consumer,90073,7366959
Producer,49402,57297875
Producer,12560,57324916
Consumer,80461,1499875
Producer,30534,57309292
Consumer,29887,4366792
Producer,33499,57355500
Consumer,24284,0
Producer,33239,57549208
Consumer,41579,41
Producer,5653,57555625
Consumer,6811,0
Producer,34519,57727250
Consumer,15665,0
Producer,89288,57744166
Consumer,77073,1832958
Producer,3145,57752375
Consumer,6404,0
Producer,96099,57864250
Consumer,80453,1960666
Producer,24153,57843833
Consumer,62256,1947916
Producer,93063,57826750
Consumer,77219,1936417
Producer,53049,57832667
Consumer,47085,1913834
Producer,92043,57811709
Consumer,80952,9242500
Producer,94423,57831708
Consumer,96009,6787667
Producer,74478,57878625
Consumer,79137,6742083
Producer,30288,57848375
Consumer,7424,0
Producer,38249,57987458
Consumer,92611,4252375
Producer,32917,57985000
Consumer,9800,0
Producer,27904,58067375
Consumer,40163,41
Producer,2257,58057791
Consumer,986,0
Producer,43855,58089583
Consumer,54851,0
Producer,31194,58250292
Consumer,9733,42
Producer,2542,58283125
Consumer,33190,0
Producer,55786,58449791
Consumer,56742,0
Producer,2562,58491750
Consumer,901,0
Producer,19611,59810250
Consumer,7909,41
Producer,13716,60107500
Consumer,11211,41
Producer,20016,60137000
Consumer,1695,0
Producer,51912,60453791
Consumer,42399,3696125
Producer,2581,60447291
Consumer,38393,41
Producer,96068,60479833
Consumer,24459,3727625
Producer,92332,60477125
Consumer,46671,3709333
Consumer,43202,41
Producer,55311,60469917
Consumer,48239,5516250
Consumer,13391,42
Producer,98036,60446750
Consumer,54562,41
Producer,51316,60449750
Consumer,97753,19089500
Producer,72523,60430417
Consumer,76788,3596500
Consumer,31890,0
Producer,92767,60432042
Consumer,70611,3550291
Consumer,51205,42
Producer,86188,60431584
Producer,60673,60409167
Consumer,43349,41
Consumer,80399,3584833
Consumer,24335,0
Producer,89069,60423375
Producer,36981,60381458
Consumer,91595,18874709
Producer,87882,60400417
Consumer,65923,42
Producer,3763,60375167
Producer,62342,60347416
Consumer,92828,42
Producer,89714,60375125
Consumer,57854,3365333
Producer,51202,60372250
Consumer,68073,3352917
Consumer,28761,41
Producer,39602,60374708
Producer,7182,60359833
Producer,64130,60364500
Producer,42207,60358084
Consumer,26205,3351792
Consumer,45393,83
Consumer,84400,14926041
Producer,38138,60421750
Producer,12264,60408167
Producer,41305,60380750
Consumer,91188,3233042
Producer,31321,60392500
Consumer,28438,0
Producer,35070,60545667
Consumer,24106,41
Producer,45875,60539833
Consumer,59230,41
Producer,95234,60485750
Consumer,46696,3166291
Producer,42996,60477167
Consumer,85927,42
Producer,44681,60467666
Consumer,39665,3149709
Producer,35469,60465250
Consumer,28739,42
Consumer,7796,42
Producer,73478,60511583
Producer,55825,60524708
Consumer,41796,3225292
Consumer,78915,41
Consumer,22028,3218125
Producer,82874,60527625
Producer,67408,60555500
Consumer,32978,42
Producer,29632,60535833
Consumer,8160,3262791
Consumer,33913,3239041
Producer,43837,60528875
Consumer,7540,3222625
Consumer,84820,3263042
Producer,78558,60460125
Producer,44001,60462625
Consumer,91726,3316792
Consumer,58246,3292459
Producer,24371,60487250
Producer,77351,60467291
Consumer,12786,3299333
Consumer,77343,3296833
Producer,85595,60482709
Producer,19790,60486041
Consumer,36091,3316208
Consumer,65022,3302416
Producer,80874,60487167
Producer,38619,60465291
Consumer,53624,3326042
Consumer,9670,3305834
Producer,6985,60481333
Producer,66155,60451458
Consumer,47796,3317333
Consumer,91357,3289375
Producer,19678,60456291
Producer,96729,60452625
Consumer,16741,3319750
Consumer,79633,3304792
Producer,70265,60486500
Consumer,69546,3315834
Producer,39005,60457959
Consumer,76877,3319667
Producer,83074,60455083
Consumer,75937,3341500
Producer,20648,60467000
Consumer,8589,0
Producer,76053,60959750
Consumer,96798,3829875
Producer,87806,60958000
Consumer,71318,3820500
Consumer,42335,0
Producer,15454,60929625
Producer,62185,60896875
Consumer,31905,3759208
Consumer,16977,41
Producer,28587,60899625
Consumer,21856,0
Producer,60140,60886375
Consumer,4264,3768959
Producer,16079,60863416
Consumer,53068,3755500
Consumer,48770,42
Producer,91025,60868667
Consumer,29788,41
Consumer,45183,3750000
Producer,51093,60865708
Consumer,49460,0
Producer,88175,60810958
Consumer,5244,42
Consumer,7498,3791166
Consumer,59119,42
Producer,44602,60819833
Producer,52099,60777417
Consumer,94444,3792750
Producer,37511,60760167
Consumer,70797,3788417
Producer,13062,60741792
Producer,82865,60728292
Producer,50329,60714500
Consumer,80050,3795000
Consumer,61672,8409500
Producer,1570,60724042
Producer,82981,60720417
Consumer,23948,3778625
Consumer,67557,3727458
Producer,10145,60730584
Producer,12743,60668458
Producer,13797,60691708
Producer,13271,60660333
Consumer,22728,3725375
Consumer,29452,3692083
Producer,50316,60677250
Producer,28868,60653375
Consumer,40160,3645250
Producer,35323,60674500
Consumer,36768,3537708
Producer,44850,60657459
Consumer,44477,3515500
Producer,55680,60629541
Consumer,49245,3509333
Producer,93331,60643042
Consumer,87526,3534875
Producer,51390,60679750
Consumer,95948,3566500
Producer,54018,60684708
Consumer,52782,3586208
Producer,16115,60660833
Consumer,16549,0
Producer,36824,60702500
Consumer,16146,7266500
Producer,89125,60672750
Consumer,96138,3355292
Producer,99242,60667709
Consumer,76017,6649542
Producer,46764,60651792
Consumer,40399,41
Consumer,22087,0
Producer,59417,60637542
Producer,76605,60632416
Consumer,36279,42
Consumer,94579,13284250
Producer,38692,60639416
Producer,12652,60608167
Consumer,29575,42
Consumer,48531,6635041
Consumer,8026,42
Producer,73641,60619667
Producer,63125,60588666
Producer,16050,60562042
Consumer,87479,3348416
Consumer,52514,42
Producer,94415,60594042
Producer,23873,60569208
Consumer,85874,6609208
Producer,74284,60641208
Consumer,67651,6490209
Producer,91502,60753542
Consumer,51617,16956792
Producer,85766,60915208
Consumer,76388,6613541
Producer,73246,60914917
Consumer,50439,42
Consumer,52589,3495750
Producer,19677,60903833
Producer,89865,60892250
Consumer,70829,42
Consumer,74974,8365250
Producer,40358,60885917
Producer,39642,60860000
Consumer,61456,0
Consumer,27809,6644584
Producer,5879,60908083
Producer,48422,60924875
Consumer,45300,3482334
Producer,53394,60954958
Consumer,84645,0
Producer,18284,61150292
Consumer,11907,42
Producer,32885,61226667
Consumer,14070,42
Consumer,11794,42
Producer,73332,61284417
Consumer,43110,42
Producer,71611,61257958
Consumer,89406,5954500
Consumer,16984,42
Producer,50015,61241291
Producer,68286,61230125
Consumer,84250,42
Producer,55340,61226292
Consumer,61718,5904792
Consumer,25917,42
Producer,74226,61218167
Consumer,40781,5798834
Producer,81590,61201042
Consumer,14635,83
Consumer,78851,10765000
Producer,53081,61028125
Consumer,58113,2193542
Producer,25367,61098167
Producer,56958,61131500
Consumer,54027,9335625
Producer,17092,61171416
Consumer,52968,2029250
Producer,81412,61189000
Consumer,66861,2062834
Producer,78086,61195416
Consumer,94538,8677083
Producer,52312,61174333
Consumer,50665,5321666
Producer,82656,61208917
Consumer,53851,2062625
Producer,22928,61223833
Producer,74167,61233125
Consumer,98315,2085958
Producer,4267,61258792
Consumer,510,0
Producer,32264,61334541
Consumer,53363,41
Producer,61429,61313042
Consumer,94998,9984084
Producer,35311,61289917
Consumer,13510,42
Producer,22935,61483667
Consumer,7413,417
Producer,11925,61607041
Consumer,45722,0
Producer,11814,61642167
Consumer,3123,0
Producer,72711,61672125
Consumer,79413,4055791
Producer,496,61674458
Consumer,675,0
Producer,41935,61916167
Consumer,41865,0
Producer,83172,61945042
Consumer,60019,42
Producer,15797,61940541
Consumer,11277,0
Producer,64357,62027792
Consumer,61470,1884541
Producer,77394,61995583
Consumer,34490,42
Consumer,85490,7295333
Producer,89347,61975792
Consumer,34745,41
Producer,19678,61945542
Producer,7042,61948542
Consumer,53063,0
Producer,8940,62095459
Consumer,12252,0
Producer,7342,62221459
Consumer,18267,42
Producer,49473,62303750
Consumer,15217,0
Producer,20541,62312167
Consumer,60343,1653208
Producer,42909,62289875
Consumer,19714,42
Producer,94580,62293792
Consumer,77532,0
Producer,25822,62271459
Consumer,18945,0
Producer,74900,62254625
Consumer,81896,1628083
Producer,89984,62267625
Consumer,61599,9970375
Consumer,35561,42
Producer,31226,62257000
Producer,59322,62234542
Consumer,60395,42
Consumer,65736,6752125
Producer,93831,62256458
Producer,5170,62238125
Consumer,99649,9333917
Producer,49574,62242709
Consumer,26656,1424167
Producer,10735,62208625
Consumer,2837,42
Producer,83723,62556042
Consumer,26364,1756750
Producer,51331,62530459
Consumer,99262,41
Producer,48929,62513334
Consumer,58265,42
Producer,88480,62508042
Consumer,95975,1625666
Producer,66685,62462333
Consumer,58126,1582667
Producer,3532,62452875
Consumer,30382,42
Producer,71454,62553167
Consumer,70275,0
Producer,35312,62555917
Consumer,11473,0
Producer,53111,62575417
Consumer,62916,42
Producer,72099,62552875
Consumer,75341,1724833
Producer,32150,62534666
Consumer,19739,0
Producer,61986,62718333
Consumer,92537,13742292
Producer,64736,62715375
Consumer,46710,41
Producer,98535,62704834
Consumer,96220,17681292
Producer,54416,62698208
Consumer,39431,1695958
Consumer,13984,41
Producer,57337,62677584
Producer,85287,62664167
Consumer,69471,1709666
Consumer,62389,3097334
Producer,70387,62642292
Consumer,1042,42
Producer,61570,62639042
Consumer,84587,1638667
Producer,41384,62626375
Consumer,58494,1630792
Producer,72538,62607833
Consumer,94749,1624834
Producer,8614,62587250
Producer,14271,62573375
Consumer,67021,0
Producer,30902,62731667
Consumer,9495,42
Producer,12981,62996625
Consumer,18900,41
Producer,4193,63000917
Consumer,13843,41
Producer,63939,62997208
Consumer,62664,3294667
